Data,País,Visualizações
2025-05-07,BG,0
2025-05-08,BG,0
2025-05-09,BG,0
2025-05-10,BG,0
2025-05-11,BG,0
2025-05-12,BG,0
2025-05-13,BG,0
2025-05-14,BG,0
2025-05-15,BG,0
2025-05-16,BG,0
2025-05-17,BG,0
2025-05-18,BG,0
2025-05-19,BG,0
2025-05-20,BG,0
2025-05-21,BG,0
2025-05-22,BG,0
2025-05-23,BG,0
2025-05-24,BG,0
2025-05-25,BG,0
2025-05-26,BG,0
2025-05-27,BG,0
2025-05-28,BG,0
2025-05-29,BG,0
2025-05-30,BG,0
2025-05-31,BG,0
2025-06-01,BG,0
2025-06-02,BG,0
2025-06-03,BG,0
2025-06-04,BG,0
2025-06-05,BG,0
2025-06-06,BG,0
2025-06-07,BG,0
2025-06-08,BG,0
2025-06-09,BG,0
2025-06-10,BG,0
2025-06-11,BG,0
2025-06-12,BG,0
2025-06-13,BG,0
2025-06-14,BG,0
2025-06-15,BG,0
2025-06-16,BG,0
2025-06-17,BG,0
2025-06-18,BG,0
2025-06-19,BG,0
2025-06-20,BG,0
2025-06-21,BG,0
2025-06-22,BG,0
2025-06-23,BG,0
2025-06-24,BG,0
2025-06-25,BG,0
2025-06-26,BG,0
2025-06-27,BG,0
2025-06-28,BG,0
2025-06-29,BG,0
2025-06-30,BG,0
2025-07-01,BG,0
2025-07-02,BG,0
2025-07-03,BG,0
2025-07-04,BG,0
2025-07-05,BG,0
2025-07-06,BG,0
2025-07-07,BG,0
2025-07-08,BG,0
2025-07-09,BG,0
2025-07-10,BG,0
2025-07-11,BG,0
2025-07-12,BG,0
2025-07-13,BG,0
2025-07-14,BG,0
2025-07-15,BG,0
2025-07-16,BG,0
2025-07-17,BG,0
2025-07-18,BG,0
2025-07-19,BG,0
2025-07-20,BG,0
2025-07-21,BG,0
2025-07-22,BG,0
2025-07-23,BG,0
2025-07-24,BG,0
2025-07-25,BG,0
2025-07-26,BG,0
2025-07-27,BG,0
2025-07-28,BG,0
2025-07-29,BG,0
2025-07-30,BG,0
2025-07-31,BG,0
2025-08-01,BG,0
2025-08-02,BG,0
2025-08-03,BG,0
2025-08-04,BG,0
2025-08-05,BG,0
2025-08-06,BG,0
2025-08-07,BG,0
2025-08-08,BG,0
2025-08-09,BG,0
2025-08-10,BG,0
2025-08-11,BG,0
2025-08-12,BG,0
2025-08-13,BG,0
2025-08-14,BG,0
2025-08-15,BG,0
2025-08-16,BG,0
2025-08-17,BG,0
2025-08-18,BG,0
2025-08-19,BG,0
2025-08-20,BG,0
2025-08-21,BG,0
2025-08-22,BG,0
2025-08-23,BG,0
2025-08-24,BG,0
2025-08-25,BG,0
2025-08-26,BG,0
2025-08-27,BG,0
2025-08-28,BG,0
2025-08-29,BG,0
2025-08-30,BG,0
2025-08-31,BG,0
2025-09-01,BG,0
2025-09-02,BG,0
2025-09-03,BG,0
2025-09-04,BG,0
2025-09-05,BG,0
2025-09-06,BG,0
2025-09-07,BG,0
2025-09-08,BG,0
2025-09-09,BG,0
2025-09-10,BG,0
2025-09-11,BG,0
2025-09-12,BG,0
2025-09-13,BG,0
2025-09-14,BG,0
2025-09-15,BG,0
2025-09-16,BG,0
2025-09-17,BG,0
2025-09-18,BG,0
2025-09-19,BG,0
2025-09-20,BG,0
2025-09-21,BG,0
2025-09-22,BG,0
2025-09-23,BG,0
2025-09-24,BG,0
2025-09-25,BG,0
2025-09-26,BG,0
2025-09-27,BG,0
2025-09-28,BG,0
2025-09-29,BG,0
2025-09-30,BG,0
2025-10-01,BG,0
2025-10-02,BG,0
2025-10-03,BG,0
2025-10-04,BG,0
2025-10-05,BG,0
2025-10-06,BG,0
2025-10-07,BG,0
2025-10-08,BG,0
2025-10-09,BG,0
2025-10-10,BG,0
2025-10-11,BG,0
2025-10-12,BG,0
2025-10-13,BG,0
2025-10-14,BG,0
2025-10-15,BG,0
2025-10-16,BG,0
2025-10-17,BG,0
2025-10-18,BG,0
2025-10-19,BG,0
2025-10-20,BG,0
2025-10-21,BG,0
2025-10-22,BG,0
2025-10-23,BG,0
2025-10-24,BG,0
2025-10-25,BG,0
2025-10-26,BG,0
2025-10-27,BG,0
2025-10-28,BG,0
2025-10-29,BG,0
2025-10-30,BG,0
2025-10-31,BG,0
2025-11-01,BG,0
2025-11-02,BG,0
2025-11-03,BG,0
2025-11-04,BG,0
2025-11-05,BG,0
2025-11-06,BG,0
2025-11-07,BG,0
2025-11-08,BG,0
2025-11-09,BG,0
2025-11-10,BG,0
2025-11-11,BG,0
2025-11-12,BG,0
2025-11-13,BG,0
2025-11-14,BG,0
2025-11-15,BG,0
2025-11-16,BG,0
2025-11-17,BG,0
2025-11-18,BG,0
2025-11-19,BG,0
2025-11-20,BG,0
2025-11-21,BG,0
2025-11-22,BG,0
2025-11-23,BG,0
2025-11-24,BG,0
2025-11-25,BG,0
2025-11-26,BG,0
2025-11-27,BG,0
2025-11-28,BG,0
2025-11-29,BG,0
2025-11-30,BG,0
2025-12-01,BG,0
2025-12-02,BG,0
2025-12-03,BG,0
2025-12-04,BG,0
2025-12-05,BG,0
2025-12-06,BG,0
2025-12-07,BG,0
2025-12-08,BG,0
2025-12-09,BG,0
2025-12-10,BG,0
2025-12-11,BG,0
2025-12-12,BG,0
2025-12-13,BG,0
2025-12-14,BG,0
2025-12-15,BG,0
2025-12-16,BG,0
2025-12-17,BG,0
2025-12-18,BG,0
2025-12-19,BG,0
2025-12-20,BG,0
2025-12-21,BG,0
2025-12-22,BG,0
2025-12-23,BG,0
2025-12-24,BG,0
2025-12-25,BG,0
2025-12-26,BG,0
2025-12-27,BG,0
2025-12-28,BG,0
2025-12-29,BG,0
2025-12-30,BG,0
2025-12-31,BG,0
2026-01-01,BG,0
2026-01-02,BG,0
2026-01-03,BG,0
2026-01-04,BG,0
2026-01-05,BG,0
2026-01-06,BG,0
2026-01-07,BG,0
2026-01-08,BG,0
2026-01-09,BG,0
2026-01-10,BG,0
2026-01-11,BG,0
2026-01-12,BG,0
2026-01-13,BG,0
2026-01-14,BG,0
2026-01-15,BG,0
2026-01-16,BG,0
2026-01-17,BG,0
2026-01-18,BG,0
2026-01-19,BG,0
2026-01-20,BG,0
2026-01-21,BG,0
2026-01-22,BG,0
2026-01-23,BG,0
2026-01-24,BG,0
2026-01-25,BG,0
2026-01-26,BG,0
2026-01-27,BG,0
2026-01-28,BG,0
2026-01-29,BG,0
2026-01-30,BG,0
2026-01-31,BG,0
2026-02-01,BG,0
2026-02-02,BG,0
2026-02-03,BG,0
2026-02-04,BG,0
2026-02-05,BG,0
2026-02-06,BG,0
2026-02-07,BG,0
2026-02-08,BG,0
2026-02-09,BG,0
2026-02-10,BG,0
2026-02-11,BG,0
2026-02-12,BG,0
2026-02-13,BG,0
2026-02-14,BG,0
2026-02-15,BG,0
2026-02-16,BG,0
2026-02-17,BG,0
2026-02-18,BG,0
2026-02-19,BG,0
2026-02-20,BG,0
2026-02-21,BG,0
2026-02-22,BG,0
2026-02-23,BG,0
2026-02-24,BG,0
2026-02-25,BG,0
2026-02-26,BG,0
2026-02-27,BG,0
2026-02-28,BG,0
2026-03-01,BG,0
2026-03-02,BG,0
2026-03-03,BG,0
2026-03-04,BG,0
2026-03-05,BG,0
2026-03-06,BG,0
2026-03-07,BG,0
2026-03-08,BG,0
2026-03-09,BG,0
2026-03-10,BG,0
2026-03-11,BG,0
2026-03-12,BG,0
2026-03-13,BG,0
2026-03-14,BG,0
2026-03-15,BG,0
2026-03-16,BG,0
2026-03-17,BG,0
2026-03-18,BG,0
2026-03-19,BG,0
2026-03-20,BG,0
2026-03-21,BG,0
2026-03-22,BG,0
2026-03-23,BG,0
2026-03-24,BG,0
2026-03-25,BG,0
2026-03-26,BG,0
2026-03-27,BG,0
2026-03-28,BG,0
2026-03-29,BG,0
2026-03-30,BG,0
2026-03-31,BG,0
2026-04-01,BG,0
2026-04-02,BG,0
2026-04-03,BG,0
2026-04-04,BG,0
2026-04-05,BG,0
2026-04-06,BG,0
2026-04-07,BG,0
2026-04-08,BG,0
2026-04-09,BG,0
2026-04-10,BG,0
2026-04-11,BG,0
2026-04-12,BG,0
2025-04-13,BO,55
2025-04-14,BO,0
2025-04-15,BO,0
2025-04-16,BO,442
2025-04-17,BO,20
2025-04-18,BO,24
2025-04-19,BO,49
2025-04-20,BO,21
2025-04-21,BO,0
2025-04-22,BO,0
2025-04-23,BO,52
2025-04-24,BO,21
2025-04-25,BO,58
2025-04-26,BO,0
2025-04-27,BO,0
2025-04-28,BO,0
2025-04-29,BO,0
2025-04-30,BO,22
2025-05-01,BO,42
2025-05-02,BO,0
2025-05-03,BO,0
2025-05-04,BO,28
2025-05-05,BO,14
2025-05-06,BO,0
2025-05-07,BO,0
2025-05-08,BO,0
2025-05-09,BO,0
2025-05-10,BO,0
2025-05-11,BO,0
2025-05-12,BO,0
2025-05-13,BO,0
2025-05-14,BO,22
2025-05-15,BO,0
2025-05-16,BO,34
2025-05-17,BO,0
2025-05-18,BO,20
2025-05-19,BO,0
2025-05-20,BO,0
2025-05-21,BO,0
2025-05-22,BO,0
2025-05-23,BO,32
2025-05-24,BO,24
2025-05-25,BO,0
2025-05-26,BO,0
2025-05-27,BO,68
2025-05-28,BO,0
2025-05-29,BO,0
2025-05-30,BO,27
2025-05-31,BO,0
2025-06-01,BO,0
2025-06-02,BO,0
2025-06-03,BO,29
2025-06-04,BO,0
2025-06-05,BO,0
2025-06-06,BO,0
2025-06-07,BO,21
2025-06-08,BO,0
2025-06-09,BO,17
2025-06-10,BO,333
2025-06-11,BO,157
2025-06-12,BO,0
2025-06-13,BO,0
2025-06-14,BO,39
2025-06-15,BO,37
2025-06-16,BO,0
2025-06-17,BO,0
2025-06-18,BO,0
2025-06-19,BO,0
2025-06-20,BO,38
2025-06-21,BO,0
2025-06-22,BO,0
2025-06-23,BO,0
2025-06-24,BO,0
2025-06-25,BO,19
2025-06-26,BO,0
2025-06-27,BO,21
2025-06-28,BO,0
2025-06-29,BO,0
2025-06-30,BO,0
2025-07-01,BO,0
2025-07-02,BO,0
2025-07-03,BO,0
2025-07-04,BO,0
2025-07-05,BO,0
2025-07-06,BO,0
2025-07-07,BO,0
2025-07-08,BO,0
2025-07-09,BO,0
2025-07-10,BO,0
2025-07-11,BO,0
2025-07-12,BO,0
2025-07-13,BO,0
2025-07-14,BO,0
2025-07-15,BO,0
2025-07-16,BO,0
2025-07-17,BO,44
2025-07-18,BO,0
2025-07-19,BO,30
2025-07-20,BO,30
2025-07-21,BO,0
2025-07-22,BO,0
2025-07-23,BO,0
2025-07-24,BO,0
2025-07-25,BO,28
2025-07-26,BO,0
2025-07-27,BO,0
2025-07-28,BO,0
2025-07-29,BO,0
2025-07-30,BO,0
2025-07-31,BO,0
2025-08-01,BO,0
2025-08-02,BO,37
2025-08-03,BO,0
2025-08-04,BO,0
2025-08-05,BO,0
2025-08-06,BO,0
2025-08-07,BO,28
2025-08-08,BO,0
2025-08-09,BO,0
2025-08-10,BO,14
2025-08-11,BO,0
2025-08-12,BO,0
2025-08-13,BO,78
2025-08-14,BO,0
2025-08-15,BO,0
2025-08-16,BO,0
2025-08-17,BO,0
2025-08-18,BO,0
2025-08-19,BO,0
2025-08-20,BO,0
2025-08-21,BO,66
2025-08-22,BO,0
2025-08-23,BO,0
2025-08-24,BO,0
2025-08-25,BO,0
2025-08-26,BO,89
2025-08-27,BO,25
2025-08-28,BO,0
2025-08-29,BO,0
2025-08-30,BO,0
2025-08-31,BO,0
2025-09-01,BO,35
2025-09-02,BO,0
2025-09-03,BO,0
2025-09-04,BO,0
2025-09-05,BO,30
2025-09-06,BO,0
2025-09-07,BO,0
2025-09-08,BO,0
2025-09-09,BO,109
2025-09-10,BO,85
2025-09-11,BO,0
2025-09-12,BO,0
2025-09-13,BO,0
2025-09-14,BO,0
2025-09-15,BO,0
2025-09-16,BO,0
2025-09-17,BO,0
2025-09-18,BO,0
2025-09-19,BO,0
2025-09-20,BO,0
2025-09-21,BO,53
2025-09-22,BO,0
2025-09-23,BO,0
2025-09-24,BO,0
2025-09-25,BO,0
2025-09-26,BO,0
2025-09-27,BO,0
2025-09-28,BO,0
2025-09-29,BO,0
2025-09-30,BO,0
2025-10-01,BO,34
2025-10-02,BO,0
2025-10-03,BO,0
2025-10-04,BO,0
2025-10-05,BO,0
2025-10-06,BO,33
2025-10-07,BO,26
2025-10-08,BO,0
2025-10-09,BO,0
2025-10-10,BO,0
2025-10-11,BO,0
2025-10-12,BO,0
2025-10-13,BO,0
2025-10-14,BO,33
2025-10-15,BO,0
2025-10-16,BO,0
2025-10-17,BO,0
2025-10-18,BO,0
2025-10-19,BO,0
2025-10-20,BO,0
2025-10-21,BO,34
2025-10-22,BO,0
2025-10-23,BO,35
2025-10-24,BO,0
2025-10-25,BO,0
2025-10-26,BO,0
2025-10-27,BO,0
2025-10-28,BO,0
2025-10-29,BO,69
2025-10-30,BO,75
2025-10-31,BO,0
2025-11-01,BO,0
2025-11-02,BO,0
2025-11-03,BO,0
2025-11-04,BO,0
2025-11-05,BO,37
2025-11-06,BO,0
2025-11-07,BO,0
2025-11-08,BO,0
2025-11-09,BO,0
2025-11-10,BO,0
2025-11-11,BO,22
2025-11-12,BO,0
2025-11-13,BO,0
2025-11-14,BO,0
2025-11-15,BO,0
2025-11-16,BO,0
2025-11-17,BO,0
2025-11-18,BO,0
2025-11-19,BO,0
2025-11-20,BO,0
2025-11-21,BO,0
2025-11-22,BO,0
2025-11-23,BO,0
2025-11-24,BO,0
2025-11-25,BO,0
2025-11-26,BO,0
2025-11-27,BO,0
2025-11-28,BO,0
2025-11-29,BO,0
2025-11-30,BO,0
2025-12-01,BO,0
2025-12-02,BO,0
2025-12-03,BO,29
2025-12-04,BO,0
2025-12-05,BO,0
2025-12-06,BO,0
2025-12-07,BO,0
2025-12-08,BO,0
2025-12-09,BO,32
2025-12-10,BO,0
2025-12-11,BO,32
2025-12-12,BO,49
2025-12-13,BO,24
2025-12-14,BO,29
2025-12-15,BO,57
2025-12-16,BO,102
2025-12-17,BO,61
2025-12-18,BO,0
2025-12-19,BO,18
2025-12-20,BO,49
2025-12-21,BO,38
2025-12-22,BO,0
2025-12-23,BO,47
2025-12-24,BO,27
2025-12-25,BO,24
2025-12-26,BO,33
2025-12-27,BO,43
2025-12-28,BO,72
2025-12-29,BO,28
2025-12-30,BO,0
2025-12-31,BO,27
2026-01-01,BO,0
2026-01-02,BO,0
2026-01-03,BO,42
2026-01-04,BO,0
2026-01-05,BO,35
2026-01-06,BO,84
2026-01-07,BO,31
2026-01-08,BO,29
2026-01-09,BO,25
2026-01-10,BO,23
2026-01-11,BO,0
2026-01-12,BO,37
2026-01-13,BO,21
2026-01-14,BO,45
2026-01-15,BO,35
2026-01-16,BO,0
2026-01-17,BO,27
2026-01-18,BO,27
2026-01-19,BO,19
2026-01-20,BO,21
2026-01-21,BO,46
2026-01-22,BO,0
2026-01-23,BO,35
2026-01-24,BO,0
2026-01-25,BO,0
2026-01-26,BO,0
2026-01-27,BO,30
2026-01-28,BO,0
2026-01-29,BO,0
2026-01-30,BO,32
2026-01-31,BO,32
2026-02-01,BO,27
2026-02-02,BO,0
2026-02-03,BO,0
2026-02-04,BO,0
2026-02-05,BO,25
2026-02-06,BO,30
2026-02-07,BO,0
2026-02-08,BO,0
2026-02-09,BO,17
2026-02-10,BO,0
2026-02-11,BO,0
2026-02-12,BO,0
2026-02-13,BO,19
2026-02-14,BO,0
2026-02-15,BO,30
2026-02-16,BO,26
2026-02-17,BO,29
2026-02-18,BO,41
2026-02-19,BO,30
2026-02-20,BO,41
2026-02-21,BO,2380
2026-02-22,BO,1427
2026-02-23,BO,2150
2026-02-24,BO,1303
2026-02-25,BO,1402
2026-02-26,BO,660
2026-02-27,BO,349
2026-02-28,BO,522
2026-03-01,BO,379
2026-03-02,BO,51
2026-03-03,BO,45
2026-03-04,BO,52
2026-03-05,BO,54
2026-03-06,BO,38
2026-03-07,BO,22
2026-03-08,BO,56
2026-03-09,BO,57
2026-03-10,BO,36
2026-03-11,BO,272
2026-03-12,BO,456
2026-03-13,BO,297
2026-03-14,BO,842
2026-03-15,BO,1535
2026-03-16,BO,1255
2026-03-17,BO,422
2026-03-18,BO,184
2026-03-19,BO,88
2026-03-20,BO,54
2026-03-21,BO,234
2026-03-22,BO,67
2026-03-23,BO,89
2026-03-24,BO,141
2026-03-25,BO,180
2026-03-26,BO,349
2026-03-27,BO,128
2026-03-28,BO,272
2026-03-29,BO,261
2026-03-30,BO,236
2026-03-31,BO,515
2026-04-01,BO,528
2026-04-02,BO,644
2026-04-03,BO,287
2026-04-04,BO,253
2026-04-05,BO,301
2026-04-06,BO,103
2026-04-07,BO,157
2026-04-08,BO,51
2026-04-09,BO,64
2026-04-10,BO,48
2026-04-11,BO,120
2026-04-12,BO,0
2025-04-13,BR,0
2025-04-14,BR,0
2025-04-15,BR,1260
2025-04-16,BR,6568
2025-04-17,BR,946
2025-04-18,BR,65
2025-04-19,BR,1253
2025-04-20,BR,1291
2025-04-21,BR,241
2025-04-22,BR,0
2025-04-23,BR,35
2025-04-24,BR,0
2025-04-25,BR,30
2025-04-26,BR,0
2025-04-27,BR,0
2025-04-28,BR,0
2025-04-29,BR,0
2025-04-30,BR,0
2025-05-01,BR,0
2025-05-02,BR,0
2025-05-03,BR,23
2025-05-04,BR,198
2025-05-05,BR,0
2025-05-06,BR,0
2025-05-07,BR,0
2025-05-08,BR,0
2025-05-09,BR,29
2025-05-10,BR,326
2025-05-11,BR,0
2025-05-12,BR,0
2025-05-13,BR,0
2025-05-14,BR,0
2025-05-15,BR,0
2025-05-16,BR,0
2025-05-17,BR,0
2025-05-18,BR,0
2025-05-19,BR,0
2025-05-20,BR,0
2025-05-21,BR,0
2025-05-22,BR,38
2025-05-23,BR,37
2025-05-24,BR,0
2025-05-25,BR,0
2025-05-26,BR,0
2025-05-27,BR,50
2025-05-28,BR,0
2025-05-29,BR,0
2025-05-30,BR,0
2025-05-31,BR,0
2025-06-01,BR,0
2025-06-02,BR,0
2025-06-03,BR,0
2025-06-04,BR,0
2025-06-05,BR,0
2025-06-06,BR,0
2025-06-07,BR,319
2025-06-08,BR,0
2025-06-09,BR,0
2025-06-10,BR,35
2025-06-11,BR,46
2025-06-12,BR,0
2025-06-13,BR,0
2025-06-14,BR,0
2025-06-15,BR,21
2025-06-16,BR,0
2025-06-17,BR,0
2025-06-18,BR,0
2025-06-19,BR,0
2025-06-20,BR,61
2025-06-21,BR,981
2025-06-22,BR,33
2025-06-23,BR,0
2025-06-24,BR,0
2025-06-25,BR,0
2025-06-26,BR,0
2025-06-27,BR,0
2025-06-28,BR,258
2025-06-29,BR,0
2025-06-30,BR,0
2025-07-01,BR,0
2025-07-02,BR,0
2025-07-03,BR,0
2025-07-04,BR,0
2025-07-05,BR,0
2025-07-06,BR,0
2025-07-07,BR,0
2025-07-08,BR,0
2025-07-09,BR,0
2025-07-10,BR,0
2025-07-11,BR,0
2025-07-12,BR,0
2025-07-13,BR,0
2025-07-14,BR,0
2025-07-15,BR,0
2025-07-16,BR,0
2025-07-17,BR,0
2025-07-18,BR,0
2025-07-19,BR,0
2025-07-20,BR,0
2025-07-21,BR,78
2025-07-22,BR,0
2025-07-23,BR,0
2025-07-24,BR,0
2025-07-25,BR,0
2025-07-26,BR,0
2025-07-27,BR,0
2025-07-28,BR,0
2025-07-29,BR,0
2025-07-30,BR,0
2025-07-31,BR,0
2025-08-01,BR,0
2025-08-02,BR,0
2025-08-03,BR,0
2025-08-04,BR,0
2025-08-05,BR,0
2025-08-06,BR,0
2025-08-07,BR,0
2025-08-08,BR,0
2025-08-09,BR,0
2025-08-10,BR,0
2025-08-11,BR,0
2025-08-12,BR,0
2025-08-13,BR,0
2025-08-14,BR,0
2025-08-15,BR,0
2025-08-16,BR,0
2025-08-17,BR,0
2025-08-18,BR,15
2025-08-19,BR,0
2025-08-20,BR,0
2025-08-21,BR,0
2025-08-22,BR,0
2025-08-23,BR,0
2025-08-24,BR,0
2025-08-25,BR,0
2025-08-26,BR,0
2025-08-27,BR,0
2025-08-28,BR,0
2025-08-29,BR,0
2025-08-30,BR,0
2025-08-31,BR,1662
2025-09-01,BR,0
2025-09-02,BR,0
2025-09-03,BR,18
2025-09-04,BR,62
2025-09-05,BR,60
2025-09-06,BR,34
2025-09-07,BR,108
2025-09-08,BR,0
2025-09-09,BR,209
2025-09-10,BR,207
2025-09-11,BR,24
2025-09-12,BR,84
2025-09-13,BR,260
2025-09-14,BR,140
2025-09-15,BR,43
2025-09-16,BR,21
2025-09-17,BR,15
2025-09-18,BR,0
2025-09-19,BR,80
2025-09-20,BR,525
2025-09-21,BR,99
2025-09-22,BR,35
2025-09-23,BR,45
2025-09-24,BR,0
2025-09-25,BR,0
2025-09-26,BR,0
2025-09-27,BR,24
2025-09-28,BR,0
2025-09-29,BR,0
2025-09-30,BR,0
2025-10-01,BR,32
2025-10-02,BR,0
2025-10-03,BR,0
2025-10-04,BR,31
2025-10-05,BR,23
2025-10-06,BR,511
2025-10-07,BR,256
2025-10-08,BR,178
2025-10-09,BR,247
2025-10-10,BR,151
2025-10-11,BR,40
2025-10-12,BR,25
2025-10-13,BR,31
2025-10-14,BR,23
2025-10-15,BR,21
2025-10-16,BR,14
2025-10-17,BR,27
2025-10-18,BR,14
2025-10-19,BR,33
2025-10-20,BR,0
2025-10-21,BR,18
2025-10-22,BR,23
2025-10-23,BR,0
2025-10-24,BR,19
2025-10-25,BR,0
2025-10-26,BR,20
2025-10-27,BR,39
2025-10-28,BR,22
2025-10-29,BR,62
2025-10-30,BR,37
2025-10-31,BR,33
2025-11-01,BR,67
2025-11-02,BR,79
2025-11-03,BR,83
2025-11-04,BR,62
2025-11-05,BR,28
2025-11-06,BR,0
2025-11-07,BR,27
2025-11-08,BR,27
2025-11-09,BR,73
2025-11-10,BR,24
2025-11-11,BR,40
2025-11-12,BR,55
2025-11-13,BR,68
2025-11-14,BR,74
2025-11-15,BR,28
2025-11-16,BR,50
2025-11-17,BR,31
2025-11-18,BR,112
2025-11-19,BR,61
2025-11-20,BR,40
2025-11-21,BR,71
2025-11-22,BR,41
2025-11-23,BR,45
2025-11-24,BR,69
2025-11-25,BR,61
2025-11-26,BR,60
2025-11-27,BR,39
2025-11-28,BR,45
2025-11-29,BR,64
2025-11-30,BR,47
2025-12-01,BR,42
2025-12-02,BR,110
2025-12-03,BR,104
2025-12-04,BR,36
2025-12-05,BR,54
2025-12-06,BR,53
2025-12-07,BR,57
2025-12-08,BR,63
2025-12-09,BR,108
2025-12-10,BR,50
2025-12-11,BR,51
2025-12-12,BR,60
2025-12-13,BR,270
2025-12-14,BR,105
2025-12-15,BR,68
2025-12-16,BR,131
2025-12-17,BR,40
2025-12-18,BR,32
2025-12-19,BR,50
2025-12-20,BR,46
2025-12-21,BR,51
2025-12-22,BR,51
2025-12-23,BR,100
2025-12-24,BR,37
2025-12-25,BR,43
2025-12-26,BR,111
2025-12-27,BR,58
2025-12-28,BR,121
2025-12-29,BR,55
2025-12-30,BR,44
2025-12-31,BR,37
2026-01-01,BR,47
2026-01-02,BR,100
2026-01-03,BR,61
2026-01-04,BR,78
2026-01-05,BR,65
2026-01-06,BR,432
2026-01-07,BR,54
2026-01-08,BR,77
2026-01-09,BR,99
2026-01-10,BR,48
2026-01-11,BR,59
2026-01-12,BR,64
2026-01-13,BR,81
2026-01-14,BR,181
2026-01-15,BR,241
2026-01-16,BR,222
2026-01-17,BR,1128
2026-01-18,BR,123
2026-01-19,BR,41
2026-01-20,BR,86
2026-01-21,BR,181
2026-01-22,BR,50
2026-01-23,BR,44
2026-01-24,BR,88
2026-01-25,BR,57
2026-01-26,BR,42
2026-01-27,BR,52
2026-01-28,BR,43
2026-01-29,BR,43
2026-01-30,BR,64
2026-01-31,BR,37
2026-02-01,BR,308
2026-02-02,BR,206
2026-02-03,BR,48
2026-02-04,BR,67
2026-02-05,BR,50
2026-02-06,BR,60
2026-02-07,BR,66
2026-02-08,BR,71
2026-02-09,BR,54
2026-02-10,BR,43
2026-02-11,BR,58
2026-02-12,BR,61
2026-02-13,BR,70
2026-02-14,BR,72
2026-02-15,BR,82
2026-02-16,BR,57
2026-02-17,BR,88
2026-02-18,BR,81
2026-02-19,BR,63
2026-02-20,BR,205
2026-02-21,BR,663
2026-02-22,BR,1114
2026-02-23,BR,582
2026-02-24,BR,393
2026-02-25,BR,420
2026-02-26,BR,282
2026-02-27,BR,195
2026-02-28,BR,225
2026-03-01,BR,173
2026-03-02,BR,73
2026-03-03,BR,117
2026-03-04,BR,115
2026-03-05,BR,84
2026-03-06,BR,100
2026-03-07,BR,108
2026-03-08,BR,111
2026-03-09,BR,84
2026-03-10,BR,69
2026-03-11,BR,165
2026-03-12,BR,177
2026-03-13,BR,158
2026-03-14,BR,296
2026-03-15,BR,471
2026-03-16,BR,387
2026-03-17,BR,206
2026-03-18,BR,138
2026-03-19,BR,88
2026-03-20,BR,90
2026-03-21,BR,120
2026-03-22,BR,111
2026-03-23,BR,119
2026-03-24,BR,166
2026-03-25,BR,147
2026-03-26,BR,189
2026-03-27,BR,175
2026-03-28,BR,191
2026-03-29,BR,269
2026-03-30,BR,254
2026-03-31,BR,301
2026-04-01,BR,365
2026-04-02,BR,507
2026-04-03,BR,233
2026-04-04,BR,199
2026-04-05,BR,262
2026-04-06,BR,162
2026-04-07,BR,186
2026-04-08,BR,118
2026-04-09,BR,114
2026-04-10,BR,133
2026-04-11,BR,152
2026-04-12,BR,0
2025-04-13,BZ,0
2025-04-14,BZ,0
2025-04-15,BZ,0
2025-04-16,BZ,0
2025-04-17,BZ,0
2025-04-18,BZ,0
2025-04-19,BZ,0
2025-04-20,BZ,0
2025-04-21,BZ,0
2025-04-22,BZ,0
2025-04-23,BZ,0
2025-04-24,BZ,0
2025-04-25,BZ,0
2025-04-26,BZ,0
2025-04-27,BZ,0
2025-04-28,BZ,0
2025-04-29,BZ,0
2025-04-30,BZ,0
2025-05-01,BZ,0
2025-05-02,BZ,0
2025-05-03,BZ,0
2025-05-04,BZ,0
2025-05-05,BZ,0
2025-05-06,BZ,0
2025-05-07,BZ,0
2025-05-08,BZ,0
2025-05-09,BZ,0
2025-05-10,BZ,0
2025-05-11,BZ,0
2025-05-12,BZ,0
2025-05-13,BZ,0
2025-05-14,BZ,0
2025-05-15,BZ,0
2025-05-16,BZ,0
2025-05-17,BZ,0
2025-05-18,BZ,0
2025-05-19,BZ,0
2025-05-20,BZ,0
2025-05-21,BZ,0
2025-05-22,BZ,0
2025-05-23,BZ,0
2025-05-24,BZ,0
2025-05-25,BZ,0
2025-05-26,BZ,0
2025-05-27,BZ,0
2025-05-28,BZ,0
2025-05-29,BZ,0
2025-05-30,BZ,0
2025-05-31,BZ,0
2025-06-01,BZ,0
2025-06-02,BZ,0
2025-06-03,BZ,0
2025-06-04,BZ,0
2025-06-05,BZ,0
2025-06-06,BZ,0
2025-06-07,BZ,0
2025-06-08,BZ,0
2025-06-09,BZ,0
2025-06-10,BZ,0
2025-06-11,BZ,0
2025-06-12,BZ,0
2025-06-13,BZ,0
2025-06-14,BZ,0
2025-06-15,BZ,0
2025-06-16,BZ,0
2025-06-17,BZ,0
2025-06-18,BZ,0
2025-06-19,BZ,0
2025-06-20,BZ,0
2025-06-21,BZ,0
2025-06-22,BZ,0
2025-06-23,BZ,0
2025-06-24,BZ,0
2025-06-25,BZ,0
2025-06-26,BZ,0
2025-06-27,BZ,0
2025-06-28,BZ,0
2025-06-29,BZ,0
2025-06-30,BZ,0
2025-07-01,BZ,0
2025-07-02,BZ,0
2025-07-03,BZ,0
2025-07-04,BZ,0
2025-07-05,BZ,0
2025-07-06,BZ,0
2025-07-07,BZ,0
