Data,Conteúdo,Título do vídeo,Horário de publicação do vídeo,Duração,Visualizações
2026-01-10,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,58
2026-01-11,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,20
2026-01-12,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,37
2026-01-13,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,22
2026-01-14,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,44
2026-01-15,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,33
2026-01-16,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,25
2026-01-17,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,31
2026-01-18,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,31
2026-01-19,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,55
2026-01-20,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,22
2026-01-21,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,38
2026-01-22,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,28
2026-01-23,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,40
2026-01-24,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,39
2026-01-25,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,27
2026-01-26,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,39
2026-01-27,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,25
2026-01-28,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,26
2026-01-29,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,36
2026-01-30,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,26
2026-01-31,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,36
2026-02-01,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,30
2026-02-02,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,17
2026-02-03,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,35
2026-02-04,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,23
2026-02-05,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,33
2026-02-06,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,34
2026-02-07,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,20
2026-02-08,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,24
2026-02-09,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,30
2026-02-10,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,27
2026-02-11,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,14
2026-02-12,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,12
2026-02-13,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,12
2026-02-14,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,20
2026-02-15,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,24
2026-02-16,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,36
2026-02-17,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,25
2026-02-18,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,31
2026-02-19,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,46
2026-02-20,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,44
2026-02-21,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,37
2026-02-22,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,52
2026-02-23,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,23
2026-02-24,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,56
2026-02-25,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,32
2026-02-26,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,45
2026-02-27,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,25
2026-02-28,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,32
2026-03-01,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,28
2026-03-02,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,41
2026-03-03,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,38
2026-03-04,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,51
2026-03-05,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,43
2026-03-06,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,56
2026-03-07,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,61
2026-03-08,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,56
2026-03-09,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,29
2026-03-10,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,69
2026-03-11,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,63
2026-03-12,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,37
2026-03-13,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,33
2026-03-14,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,87
2026-03-15,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,43
2026-03-16,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,61
2026-03-17,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,37
2026-03-18,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,61
2026-03-19,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,44
2026-03-20,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,54
2026-03-21,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,63
2026-03-22,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,32
2026-03-23,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,54
2026-03-24,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,35
2026-03-25,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,49
2026-03-26,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,57
2026-03-27,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,30
2026-03-28,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,29
2026-03-29,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,28
2026-03-30,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,31
2026-03-31,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,32
2026-04-01,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,30
2026-04-02,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,43
2026-04-03,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,23
2026-04-04,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,26
2026-04-05,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,30
2026-04-06,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,37
2026-04-07,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,33
2026-04-08,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,42
2026-04-09,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,65
2026-04-10,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,26
2026-04-11,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,30
2026-04-12,8c1UKsqunzo,Lançamento Xiaomi Redmi A5,"Mar 28, 2025",36,41
2025-04-13,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-04-14,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-04-15,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-04-16,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-04-17,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-04-18,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-04-19,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-04-20,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-04-21,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-04-22,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-04-23,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-04-24,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-04-25,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-04-26,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-04-27,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-04-28,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-04-29,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-04-30,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-05-01,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-05-02,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-05-03,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-05-04,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-05-05,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-05-06,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-05-07,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-05-08,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-05-09,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,12929
2025-05-10,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,143
2025-05-11,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,4
2025-05-12,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-05-13,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2025-05-14,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2025-05-15,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,2
2025-05-16,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2025-05-17,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-05-18,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-05-19,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,2
2025-05-20,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-05-21,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-05-22,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-05-23,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2025-05-24,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-05-25,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-05-26,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-05-27,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-05-28,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,2
2025-05-29,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-05-30,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2025-05-31,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-01,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-02,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-03,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-04,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-05,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,2
2025-06-06,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-07,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-08,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-09,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-10,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-11,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-12,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-13,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2025-06-14,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-15,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-16,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-17,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-18,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-19,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-20,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-21,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-22,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-23,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,9
2025-06-24,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-25,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-26,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-27,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-28,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-29,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-06-30,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-01,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-02,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-03,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-04,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-05,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-06,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-07,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2025-07-08,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-09,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-10,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-11,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-12,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-13,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-14,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-15,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2025-07-16,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2025-07-17,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-18,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-19,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-20,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-21,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-22,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-23,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2025-07-24,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-25,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-26,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-27,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-28,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-29,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-30,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-07-31,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-01,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-02,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-03,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-04,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-05,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-06,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-07,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-08,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2025-08-09,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-10,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-11,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-12,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-13,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-14,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-15,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-16,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-17,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-18,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-19,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-20,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-21,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2025-08-22,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-23,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-24,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-25,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-26,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,2
2025-08-27,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-28,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-29,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-30,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-08-31,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2025-09-01,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-02,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-03,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-04,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-05,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-06,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-07,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,1
2025-09-08,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-09,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-10,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-11,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-12,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-13,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-14,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-15,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-16,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-17,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-18,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-19,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-20,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-21,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-22,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-23,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-24,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-25,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
2025-09-26,G6cRRzf3Ox8,Segundo día Crazy Week Mega Eletrônicos,"May 10, 2025",36,0
