"Número de identificação do ativo de vídeo","Identificação do vídeo universal","Identificação da Página","Nome da Página",Título,"Duração (s)","Horário de publicação","Rótulos personalizados","Comentário de dados",Data,Alcance,"Visualizações de 3 segundos do vídeo","Visualizações do vídeo de 1 minuto","Segundos de visualização","Média de Segundos de visualização","Visualizadores de 3 segundos","Visualizadores de 1 minuto","Reações, comentários e compartilhamentos",Reações,Comentários,Compartilhamentos,"Segundos de visualização de Recomendações","Segundos de visualização de Seguidores","Segundos de visualização de Compartilhamentos","Média de Segundos de visualização de Seguidores","Média de Segundos de visualização de Recomendações","Média de Segundos de visualização de Compartilhamentos","Média de Segundos de visualização de Posts turbinados","Porcentagem do total de visualizações no intervalo 0","Porcentagem do total de visualizações no intervalo 1","Porcentagem do total de visualizações no intervalo 2","Porcentagem do total de visualizações no intervalo 3","Porcentagem do total de visualizações no intervalo 4","Porcentagem do total de visualizações no intervalo 5","Porcentagem do total de visualizações no intervalo 6","Porcentagem do total de visualizações no intervalo 7","Porcentagem do total de visualizações no intervalo 8","Porcentagem do total de visualizações no intervalo 9","Porcentagem do total de visualizações no intervalo 10","Porcentagem do total de visualizações no intervalo 11","Porcentagem do total de visualizações no intervalo 12","Porcentagem do total de visualizações no intervalo 13","Porcentagem do total de visualizações no intervalo 14","Porcentagem do total de visualizações no intervalo 15","Porcentagem do total de visualizações no intervalo 16","Porcentagem do total de visualizações no intervalo 17","Porcentagem do total de visualizações no intervalo 18","Porcentagem do total de visualizações no intervalo 26","Porcentagem do total de visualizações no intervalo 24","Porcentagem do total de visualizações no intervalo 25","Porcentagem do total de visualizações no intervalo 20","Porcentagem do total de visualizações no intervalo 23","Porcentagem do total de visualizações no intervalo 22","Porcentagem do total de visualizações no intervalo 21","Porcentagem do total de visualizações no intervalo 19","Porcentagem do total de visualizações no intervalo 35","Porcentagem do total de visualizações no intervalo 34","Porcentagem do total de visualizações no intervalo 33","Porcentagem do total de visualizações no intervalo 32","Porcentagem do total de visualizações no intervalo 31","Porcentagem do total de visualizações no intervalo 30","Porcentagem do total de visualizações no intervalo 29","Porcentagem do total de visualizações no intervalo 28","Porcentagem do total de visualizações no intervalo 27","Porcentagem do total de visualizações no intervalo 36","Porcentagem do total de visualizações no intervalo 37","Porcentagem do total de visualizações no intervalo 38","Porcentagem do total de visualizações no intervalo 39","Porcentagem do total de visualizações no intervalo 40","Porcentagem de visualizações de15 segundos no intervalo 0","Porcentagem de visualizações de15 segundos no intervalo 7","Porcentagem de visualizações de15 segundos no intervalo 1","Porcentagem de visualizações de15 segundos no intervalo 10","Porcentagem de visualizações de15 segundos no intervalo 9","Porcentagem de visualizações de15 segundos no intervalo 8","Porcentagem de visualizações de15 segundos no intervalo 11","Porcentagem de visualizações de15 segundos no intervalo 6","Porcentagem de visualizações de15 segundos no intervalo 5","Porcentagem de visualizações de15 segundos no intervalo 4","Porcentagem de visualizações de15 segundos no intervalo 3","Porcentagem de visualizações de15 segundos no intervalo 2","Porcentagem de visualizações de15 segundos no intervalo 12","Porcentagem de visualizações de15 segundos no intervalo 13","Porcentagem de visualizações de15 segundos no intervalo 14","Porcentagem de visualizações de15 segundos no intervalo 15","Porcentagem de visualizações de15 segundos no intervalo 16","Porcentagem de visualizações de15 segundos no intervalo 17","Porcentagem de visualizações de15 segundos no intervalo 18","Porcentagem de visualizações de15 segundos no intervalo 24","Porcentagem de visualizações de15 segundos no intervalo 26","Porcentagem de visualizações de15 segundos no intervalo 25","Porcentagem de visualizações de15 segundos no intervalo 20","Porcentagem de visualizações de15 segundos no intervalo 23","Porcentagem de visualizações de15 segundos no intervalo 22","Porcentagem de visualizações de15 segundos no intervalo 21","Porcentagem de visualizações de15 segundos no intervalo 19","Porcentagem de visualizações de15 segundos no intervalo 35","Porcentagem de visualizações de15 segundos no intervalo 34","Porcentagem de visualizações de15 segundos no intervalo 33","Porcentagem de visualizações de15 segundos no intervalo 32","Porcentagem de visualizações de15 segundos no intervalo 31","Porcentagem de visualizações de15 segundos no intervalo 30","Porcentagem de visualizações de15 segundos no intervalo 29","Porcentagem de visualizações de15 segundos no intervalo 28","Porcentagem de visualizações de15 segundos no intervalo 27","Porcentagem de visualizações de15 segundos no intervalo 36","Porcentagem de visualizações de15 segundos no intervalo 37","Porcentagem de visualizações de15 segundos no intervalo 38","Porcentagem de visualizações de15 segundos no intervalo 39","Porcentagem de visualizações de15 segundos no intervalo 40","Ganhos estimados (USD)","CPM do anúncio (USD)","Impressões do anúncio","Visualizações de 3 segundos do vídeo por público mais relevante (M, 25-34)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 35-44)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 45-54)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 35-44)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 45-54)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 25-34)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 55-64)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 18-24)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 55-64)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 18-24)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 65+)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 65+)","Visualizações de 3 segundos do vídeo por país (Brazil (BR))","Visualizações de 3 segundos do vídeo por país (Paraguay (PY))","Visualizações de 3 segundos do vídeo por país (Angola (AO))","Visualizações de 3 segundos do vídeo por país (Mozambique (MZ))","Visualizações de 3 segundos do vídeo por país (Argentina (AR))","Visualizações de 3 segundos do vídeo por país (Algeria (DZ))","Visualizações de 3 segundos do vídeo por país (Portugal (PT))","Visualizações de 3 segundos do vídeo por país (Mexico (MX))","Visualizações de 3 segundos do vídeo por país (Syria (SY))","Visualizações de 3 segundos do vídeo por país (Morocco (MA))","Visualizações de 3 segundos do vídeo por país (Egypt (EG))","Visualizações de 3 segundos do vídeo por país (Bangladesh (BD))","Visualizações de 3 segundos do vídeo por país (Sudan (SD))","Visualizações de 3 segundos do vídeo por país (Sao Tome and Principe (ST))","Visualizações de 3 segundos do vídeo por país (Cape Verde (CV))","Visualizações de 3 segundos do vídeo por país (Cambodia (KH))","Visualizações de 3 segundos do vídeo por país (Iraq (IQ))","Visualizações de 3 segundos do vídeo por país (Tunisia (TN))","Visualizações de 3 segundos do vídeo por país (Malawi (MW))","Visualizações de 3 segundos do vídeo por país (Pakistan (PK))","Visualizações de 3 segundos do vídeo por país (China (CN))","Visualizações de 3 segundos do vídeo por país (Japan (JP))","Visualizações de 3 segundos do vídeo por país (United States (US))","Visualizações de 3 segundos do vídeo por país (Uruguay (UY))","Visualizações de 3 segundos do vídeo por país (Peru (PE))","Visualizações de 3 segundos do vídeo por país (Netherlands (NL))","Visualizações de 3 segundos do vídeo por país (Spain (ES))","Visualizações de 3 segundos do vídeo por país (Cuba (CU))","Visualizações de 3 segundos do vídeo por país (Taiwan (TW))","Visualizações de 3 segundos do vídeo por país (France (FR))","Visualizações de 3 segundos do vídeo por país (Bolivia (BO))","Visualizações de 3 segundos do vídeo por país (Australia (AU))","Visualizações de 3 segundos do vídeo por país (Saudi Arabia (SA))","Visualizações de 3 segundos do vídeo por país (Canada (CA))","Visualizações de 3 segundos do vídeo por país (Italy (IT))","Visualizações de 3 segundos do vídeo por país (Belgium (BE))","Visualizações de 3 segundos do vídeo por país (Luxembourg (LU))","Visualizações de 3 segundos do vídeo por país (French Guiana (GF))","Visualizações de 3 segundos do vídeo por país (Macau (MO))","Visualizações de 3 segundos do vídeo por país (Chile (CL))","Visualizações de 3 segundos do vídeo por país (Switzerland (CH))","Visualizações de 3 segundos do vídeo por país (South Africa (ZA))","Visualizações de 3 segundos do vídeo por país (India (IN))","Visualizações de 3 segundos do vídeo por país (Turkey (TR))","Visualizações de 3 segundos do vídeo por país (Jordan (JO))","Visualizações de 3 segundos do vídeo por país (Germany (DE))","Visualizações de 3 segundos do vídeo por país (Guinea-Bissau (GW))","Visualizações de 3 segundos do vídeo por país (Democratic Republic of the Congo (CD))","Visualizações de 3 segundos do vídeo por país (United Kingdom (GB))","Visualizações de 3 segundos do vídeo por país (Colombia (CO))","Visualizações de 3 segundos do vídeo por país (Romania (RO))","Visualizações de 3 segundos do vídeo por país (Libya (LY))","Visualizações de 3 segundos do vídeo por país (Costa Rica (CR))","Visualizações de 3 segundos do vídeo por país (Ecuador (EC))","Visualizações de 3 segundos do vídeo por país (Venezuela (VE))","Visualizações de 3 segundos do vídeo por país (Nicaragua (NI))","Visualizações de 3 segundos do vídeo por país (Guatemala (GT))","Visualizações de 3 segundos do vídeo por país (El Salvador (SV))","Visualizações de 3 segundos do vídeo por país (Dominican Republic (DO))","Visualizações de 3 segundos do vídeo por país (Panama (PA))","Visualizações de 3 segundos do vídeo por país (Israel (IL))","Visualizações de 3 segundos do vídeo por país (Ireland (IE))","Visualizações de 3 segundos do vídeo por país (Puerto Rico (PR))","Visualizações do vídeo de Recomendações por no mínimo 1 minuto","Visualizações do vídeo de Seguidores por no mínimo 1 minuto","Visualizações do vídeo de Compartilhamentos por no mínimo 1 minuto"
791126237050597,,606604395858804,"Mega Eletrônicos Paraguai",,40,"04/04/2026 14:28",,,Total,366,123,0,1807.724,4.939,122,0,8,5,0,3,1160.846,635.509,11.369,7.5655833333333,4.1607383512545,3.7896666666667,0,1,1,1,1,0.81,0.65,0.54,0.45,0.41,0.35,0.32,0.28,0.26,0.23,0.21,0.2,0.2,0.19,0.18,0.12,0.13,0.13,0.16,0.14,0.15,0.15,0.18,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.1,0.1,0.09,0.09,0.09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,0.92,0.67,0.63,0.67,0.83,0.71,0.75,0.75,0.92,0.54,0.58,0.58,0.63,0.63,0.63,0.63,0.63,0.63,0.5,0.5,0.46,0.46,0.46,0,0,0,21,33,21,12,9,9,7,1,4,1,1,1,78,32,1,,4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2503902696694934,,606604395858804,"Mega Eletrônicos Paraguai",,97,"04/04/2026 09:13",,,Total,276,111,5,1528.261,5.537,111,5,1,1,0,0,814.392,713.869,,5.9988991596639,5.1872101910828,0,0,1,1,0.77,0.39,0.24,0.16,0.14,0.12,0.11,0.1,0.1,0.1,0.08,0.07,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.02,0.03,0.03,0.04,0.04,0.04,0.04,0.05,0.05,0.02,0.02,0.02,0.02,0.02,1,0.93,1,0.79,0.79,0.86,0.79,1,1,1,1,1,0.64,0.57,0.5,0.5,0.43,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.14,0.21,0.21,0.29,0.29,0.29,0.29,0.36,0.36,0.14,0.14,0.14,0.14,0.14,0,0,0,14,26,16,12,16,9,5,1,4,3,3,2,78,21,2,,,,6,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,
27542231815366953,,606604395858804,"Mega Eletrônicos Paraguai",,37,"04/04/2026 08:29",,,Total,2,0,,1.95,1.95,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519215383109749,,606604395858804,"Mega Eletrônicos Paraguai",,30,"04/01/2026 14:01",,,Total,1066,531,0,6388.771,6.032,531,0,15,12,1,2,4493.603,1895.168,,9.1113846153846,5.2803795534665,0,0,1,1,1,1,0.72,0.57,0.48,0.43,0.4,0.38,0.36,0.34,0.32,0.29,0.27,0.25,0.23,0.21,0.18,0.11,0.12,0.11,0.15,0.13,0.13,0.14,0.17,,,,0.07,0.08,0.08,0.09,0.1,0.1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93,0.8,0.5,0.46,0.48,0.66,0.54,0.57,0.62,0.72,,,,0.32,0.33,0.37,0.4,0.42,0.45,,,,,,0,0,0,76,117,105,38,26,33,50,18,20,3,25,6,371,84,7,2,12,11,8,,,12,,,,,,,4,2,,,,3,1,3,,1,,,,,,,,,1,1,1,,,2,,,,,,,1,,2,1,,1,,,,,,,,,,,,,,
926036243622366,,606604395858804,"Mega Eletrônicos Paraguai",,42,"04/01/2026 08:15",,,Total,380,150,0,2951.763,8.176,148,0,2,2,0,0,1871.694,1080.069,,10.80069,7.1712413793103,0,0,1,1,1,0.95,0.76,0.72,0.63,0.55,0.51,0.48,0.47,0.45,0.44,0.42,0.4,0.39,0.39,0.37,0.35,0.27,0.29,0.27,0.33,0.3,0.31,0.32,0.34,0.2,0.21,0.22,0.24,0.25,0.25,0.25,0.25,0.26,0.2,0.2,0.2,0.2,0.18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.98,0.95,0.9,0.75,0.68,0.69,0.85,0.76,0.78,0.81,0.86,0.51,0.53,0.56,0.61,0.64,0.64,0.64,0.64,0.66,0.51,0.51,0.51,0.51,0.46,0,5.79,1,21,38,30,14,10,8,8,5,1,1,5,2,108,18,3,3,3,3,3,,,3,,,,,1,,,,,,,,1,,,,1,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965636859258561,,606604395858804,"Mega Eletrônicos Paraguai",,40,"03/29/2026 14:30",,,Total,457,194,0,2555.94,5.786,194,0,3,3,0,0,1499.694,1056.246,,7.2345616438356,5.0741919191919,0,0,1,1,1,1,0.86,0.7,0.58,0.52,0.43,0.36,0.3,0.28,0.25,0.23,0.22,0.18,0.17,0.14,0.13,0.08,0.09,0.09,0.12,0.1,0.11,0.12,0.13,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.08,0.08,0.06,0.06,0.06,0.06,0.06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,0.79,0.74,0.53,0.47,0.53,0.71,0.59,0.65,0.68,0.74,0.35,0.35,0.35,0.38,0.38,0.38,0.41,0.44,0.44,0.35,0.35,0.35,0.35,0.35,0,0,0,21,37,27,32,27,17,6,4,1,5,3,2,146,15,,4,3,5,7,,2,7,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,
2113064119544779,,606604395858804,"Mega Eletrônicos Paraguai",,37,"03/28/2026 11:38",,,Total,524,158,0,2331.422,4.598,158,0,0,0,0,0,1512.519,818.903,,4.8170764705882,4.4881869436202,0,0,1,1,1,1,0.82,0.55,0.47,0.46,0.41,0.41,0.38,0.35,0.34,0.31,0.26,0.25,0.23,0.23,0.21,0.13,0.15,0.13,0.18,0.16,0.16,0.17,0.21,0.09,0.09,0.1,0.1,0.1,0.1,0.11,0.13,0.13,0.09,0.09,0.09,0.08,0.08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,0.89,0.62,0.57,0.57,0.78,0.7,0.7,0.73,0.89,0.41,0.41,0.43,0.43,0.43,0.43,0.46,0.54,0.57,0.41,0.38,0.38,0.35,0.32,0,1.89,1,11,29,30,22,29,8,10,2,6,1,7,3,129,8,1,1,1,,11,,,1,,,,1,1,,,,,,,,,,,,,,,1,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580495656369834,,606604395858804,"Mega Eletrônicos Paraguai",,48,"03/27/2026 12:33",,,Total,1326,501,0,10557.791,9.775,485,0,13,13,0,0,7353.244,3204.547,,15.259747619048,8.4520045977011,0,0,1,1,1,0.94,0.84,0.75,0.68,0.61,0.55,0.5,0.46,0.44,0.41,0.4,0.38,0.36,0.34,0.33,0.32,0.26,0.28,0.27,0.3,0.28,0.29,0.29,0.3,0.21,0.21,0.22,0.23,0.24,0.24,0.24,0.24,0.25,0.2,0.18,0.16,0.14,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.93,0.9,0.85,0.82,0.78,0.69,0.64,0.66,0.74,0.7,0.71,0.72,0.75,0.51,0.51,0.53,0.58,0.59,0.59,0.59,0.6,0.61,0.51,0.44,0.41,0.36,0.3,0,0,0,86,90,79,43,30,24,9,39,9,7,5,2,308,15,56,63,6,2,19,,4,4,1,,,3,3,,1,,,,,1,2,1,1,1,,1,,1,,,,,1,,,,,,1,3,1,1,1,,,,,,,,,,,,,,,,,,,,,
1730853021225838,,606604395858804,"Mega Eletrônicos Paraguai",,34,"03/26/2026 12:34",,,Total,550,195,0,3352.345,6.325,194,0,5,3,0,2,1744.167,1605.939,2.239,8.872591160221,5.011974137931,2.239,0,0.99,0.99,0.99,0.99,0.88,0.76,0.65,0.56,0.51,0.47,0.43,0.41,0.37,0.34,0.33,0.33,0.32,0.32,0.31,0.24,0.26,0.25,0.3,0.26,0.27,0.29,0.3,0.17,0.18,0.19,0.22,0.22,0.24,0.24,0.24,0.24,0.13,,,,,0.98,1,0.98,1,1,1,1,1,1,0.98,0.98,0.98,1,1,1,1,1,1,0.95,0.79,0.75,0.78,0.92,0.81,0.84,0.89,0.92,0.54,0.57,0.59,0.67,0.68,0.73,0.73,0.73,0.75,0.4,,,,,0,1.26,3,24,49,43,29,28,5,7,1,4,,3,,177,10,2,3,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974776136466509,,606604395858804,"Mega Eletrônicos Paraguai",,49,"03/26/2026 08:38",,,Total,400,187,0,2623.756,6.922,187,0,1,1,0,0,1355.778,1267.978,,7.638421686747,6.3651549295775,0,0,1,1,1,0.87,0.74,0.61,0.56,0.51,0.41,0.35,0.29,0.25,0.24,0.22,0.21,0.2,0.17,0.15,0.14,0.1,0.12,0.12,0.13,0.12,0.13,0.13,0.14,0.06,0.06,0.06,0.06,0.07,0.07,0.09,0.09,0.09,0.05,0.05,0.03,0.02,0.02,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91,0.87,0.82,0.69,0.62,0.6,0.51,0.4,0.51,0.56,0.51,0.53,0.56,0.6,0.24,0.27,0.27,0.27,0.31,0.31,0.36,0.38,0.38,0.22,0.22,0.11,0.09,0.07,0,0,0,14,47,46,33,29,8,3,1,3,,2,,178,5,,1,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914219601372533,,606604395858804,"Mega Eletrônicos Paraguai",,47,"03/25/2026 13:00",,,Total,669,264,0,5110.996,8.087,262,0,4,4,0,0,3138.305,1972.691,,9.7176896551724,7.3153962703963,0,0,1,1,1,0.91,0.73,0.64,0.61,0.55,0.5,0.45,0.43,0.41,0.39,0.34,0.32,0.29,0.28,0.27,0.25,0.23,0.23,0.23,0.24,0.23,0.23,0.23,0.24,0.2,0.2,0.2,0.2,0.21,0.21,0.21,0.22,0.22,0.2,0.19,0.17,0.17,0.15,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.91,0.84,0.79,0.76,0.72,0.66,0.65,0.65,0.68,0.66,0.66,0.67,0.7,0.58,0.58,0.58,0.59,0.61,0.61,0.61,0.63,0.63,0.57,0.53,0.5,0.48,0.42,0,0,1,28,50,49,30,23,8,7,18,3,,3,,191,9,15,17,1,7,,,6,4,2,2,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948529226058738,,606604395858804,"Mega Eletrônicos Paraguai",,58,"03/25/2026 07:24",,,Total,451,169,0,4025.547,9.194,169,0,7,5,0,2,1809.345,2213.651,2.551,10.2083640553,8.299747706422,0.85033333333333,0,1,1,1,0.83,0.79,0.68,0.62,0.56,0.52,0.49,0.47,0.45,0.42,0.39,0.36,0.36,0.35,0.34,0.32,0.2,0.21,0.21,0.28,0.21,0.25,0.27,0.31,0.17,0.17,0.17,0.17,0.17,0.17,0.18,0.18,0.19,0.15,0.14,0.12,0.11,0.09,1,1,1,1,1,1,0.99,1,1,1,1,1,0.92,0.86,0.79,0.78,0.77,0.75,0.7,0.47,0.43,0.45,0.62,0.47,0.55,0.6,0.68,0.36,0.38,0.38,0.38,0.38,0.38,0.39,0.4,0.42,0.34,0.31,0.26,0.23,0.19,0,0,0,15,41,48,22,20,7,8,3,2,,2,,150,12,1,3,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736162153762521,,606604395858804,"Mega Eletrônicos Paraguai",,36,"03/24/2026 14:33",,,Total,495,87,0,1208.455,2.604,86,0,1,1,0,0,660.577,547.878,,2.9615027027027,2.3676594982079,0,0,1,1,1,1,0.77,0.56,0.33,0.26,0.23,0.21,0.2,0.18,0.16,0.15,0.15,0.11,0.11,0.11,0.09,0.06,0.06,0.06,0.09,0.06,0.08,0.08,0.09,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.05,0.06,0.02,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8,0.5,0.5,0.5,0.8,0.5,0.7,0.7,0.8,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.5,0.2,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944139734651843,,606604395858804,"Mega Eletrônicos Paraguai",,36,"03/24/2026 14:33",,,Total,500,53,0,895.169,1.896,53,0,0,0,0,0,612.292,282.877,,1.6351271676301,2.0477993311037,0,0,1,1,1,1,0.74,0.51,0.36,0.32,0.32,0.25,0.19,0.17,0.11,0.11,0.09,0.09,0.08,0.08,0.06,0.02,0.02,0.02,0.06,0.02,0.02,0.02,0.06,0,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8,0.8,0.6,0.2,0.2,0.2,0.6,0.2,0.2,0.2,0.6,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481145290012115,,606604395858804,"Mega Eletrônicos Paraguai",,50,"03/23/2026 09:24",,,Total,448,145,0,2239.537,5.089,145,0,5,5,0,0,1355.206,884.331,,5.0246079545455,5.1333560606061,0,0,1,1,1,0.87,0.66,0.5,0.39,0.31,0.3,0.28,0.28,0.27,0.26,0.26,0.23,0.23,0.21,0.19,0.19,0.11,0.12,0.12,0.18,0.14,0.14,0.16,0.19,0.06,0.07,0.08,0.08,0.09,0.09,0.1,0.1,0.1,0.06,0.06,0.06,0.05,0.05,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,0.89,0.87,0.82,0.74,0.74,0.47,0.42,0.47,0.68,0.55,0.55,0.61,0.71,0.24,0.26,0.32,0.32,0.34,0.34,0.39,0.39,0.39,0.24,0.24,0.24,0.18,0.18,0,0,1,21,30,38,13,16,5,3,10,3,,2,,123,5,4,8,1,,1,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196976819175970,,606604395858804,"Mega Eletrônicos Paraguai",,6,"03/21/2026 08:10",,,Total,686,287,0,2592.357,3.982,287,0,2,2,0,0,1727.84,864.517,,4.7500934065934,3.6840938166311,0,0,1,1,1,1,1,0.96,0.82,0.7,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,0.97,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,56,73,44,33,28,19,8,13,1,8,1,1,236,38,,2,7,,,,,,,,,,,,,,,,,1,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255084326765191,,606604395858804,"Mega Eletrônicos Paraguai",,51,"03/20/2026 10:53",,,Total,404,87,0,1508.015,3.866,86,0,4,2,0,2,888.155,619.021,0.839,3.557591954023,4.1309534883721,0.839,0,1,1,1,0.72,0.56,0.45,0.37,0.31,0.29,0.29,0.26,0.25,0.23,0.23,0.21,0.17,0.17,0.17,0.16,0.11,0.11,0.11,0.14,0.11,0.13,0.14,0.14,0.05,0.06,0.06,0.07,0.08,0.08,0.08,0.09,0.1,0.05,0.05,0.05,0.05,0.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,0.75,0.75,0.75,0.7,0.5,0.5,0.5,0.6,0.5,0.55,0.6,0.6,0.2,0.25,0.25,0.3,0.35,0.35,0.35,0.4,0.45,0.2,0.2,0.2,0.2,0.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2629423290770182,,606604395858804,"Mega Eletrônicos Paraguai",,50,"03/19/2026 11:27",,,Total,526,197,0,4394.979,8.355,193,0,8,6,2,0,2370.15,2024.829,,10.60119895288,7.0750746268657,0,0,1,1,1,0.84,0.74,0.68,0.57,0.54,0.52,0.5,0.44,0.41,0.41,0.4,0.39,0.37,0.37,0.36,0.35,0.27,0.27,0.27,0.32,0.28,0.28,0.3,0.34,0.19,0.19,0.2,0.21,0.22,0.24,0.25,0.26,0.26,0.19,0.18,0.16,0.13,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,0.95,0.9,0.88,0.86,0.85,0.67,0.65,0.67,0.79,0.68,0.69,0.74,0.81,0.46,0.47,0.48,0.51,0.53,0.58,0.6,0.63,0.64,0.46,0.44,0.38,0.32,0.28,0,0,0,40,50,42,12,19,10,5,4,3,,6,,145,18,8,10,5,,1,,,,,,,1,2,1,,,1,,2,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693556114967393,,606604395858804,"Mega Eletrônicos Paraguai",,57,"03/19/2026 04:31",,,Total,0,0,,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228726226134850,,606604395858804,"Mega Eletrônicos Paraguai",,57,"03/18/2026 11:46",,,Total,564,297,0,7882.069,13.202,284,0,8,6,0,2,4367.221,3514.848,,17.932897959184,10.890825436409,0,0,1,1,1,0.84,0.71,0.61,0.56,0.54,0.5,0.49,0.47,0.46,0.43,0.41,0.41,0.4,0.39,0.39,0.37,0.33,0.35,0.33,0.37,0.35,0.36,0.36,0.37,0.29,0.29,0.3,0.3,0.31,0.31,0.31,0.32,0.33,0.27,0.26,0.23,0.15,0.09,1,1,1,1,1,1,0.99,1,1,1,1,1,0.93,0.89,0.88,0.86,0.85,0.83,0.8,0.75,0.71,0.72,0.79,0.75,0.77,0.78,0.8,0.62,0.62,0.64,0.64,0.66,0.67,0.67,0.7,0.7,0.59,0.56,0.5,0.32,0.2,0,0,0,32,70,65,32,29,19,26,3,9,3,5,2,238,36,,2,6,,10,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,
