Data,Cidades,Nome da cidade,Visualizações
2026-01-28,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-01-29,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-01-30,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",17
2026-01-31,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-02-01,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-02-02,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-02-03,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-02-04,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-02-05,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-02-06,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-02-07,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-02-08,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-02-09,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-02-10,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-02-11,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-02-12,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-02-13,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-02-14,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-02-15,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-02-16,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-02-17,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-02-18,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-02-19,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2026-02-20,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",27
2026-02-21,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",4043
2026-02-22,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",2214
2026-02-23,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",2668
2026-02-24,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",2166
2026-02-25,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",2674
2026-02-26,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",2143
2026-02-27,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",1665
2026-02-28,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",1806
2026-03-01,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",881
2026-03-02,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",121
2026-03-03,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",141
2026-03-04,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",97
2026-03-05,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",90
2026-03-06,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",28
2026-03-07,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",59
2026-03-08,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",82
2026-03-09,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",51
2026-03-10,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",23
2026-03-11,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",583
2026-03-12,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",593
2026-03-13,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",340
2026-03-14,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",1380
2026-03-15,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",3262
2026-03-16,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",3008
2026-03-17,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",1222
2026-03-18,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",321
2026-03-19,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",151
2026-03-20,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",48
2026-03-21,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",200
2026-03-22,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",42
2026-03-23,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",66
2026-03-24,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",105
2026-03-25,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",146
2026-03-26,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",395
2026-03-27,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",223
2026-03-28,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",381
2026-03-29,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",413
2026-03-30,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",573
2026-03-31,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",1045
2026-04-01,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",1260
2026-04-02,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",1305
2026-04-03,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",573
2026-04-04,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",517
2026-04-05,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",697
2026-04-06,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",446
2026-04-07,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",447
2026-04-08,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",188
2026-04-09,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",127
2026-04-10,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",124
2026-04-11,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",106
2026-04-12,0x85ce0026db097507:0x54061076265ee841,"Cidade do México, Distrito Federal, México",0
2025-04-13,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",32
2025-04-14,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-04-15,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-04-16,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",129
2025-04-17,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-04-18,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-04-19,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-04-20,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-04-21,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-04-22,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-04-23,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",32
2025-04-24,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-04-25,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-04-26,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-04-27,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-04-28,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-04-29,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-04-30,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-01,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",30
2025-05-02,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-03,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-04,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-05,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-06,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-07,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-08,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-09,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-10,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-11,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-12,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-13,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-14,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-15,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-16,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",31
2025-05-17,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-18,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-19,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-20,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-21,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-22,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-23,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-24,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-25,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-26,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-27,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-28,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-29,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-30,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-05-31,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-01,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-02,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-03,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",36
2025-06-04,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-05,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-06,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-07,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-08,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-09,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-10,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",240
2025-06-11,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",83
2025-06-12,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-13,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-14,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-15,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-16,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-17,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-18,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-19,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-20,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-21,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-22,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-23,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-24,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-25,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-26,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-27,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-28,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-29,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-06-30,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-01,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-02,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-03,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-04,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-05,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-06,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-07,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-08,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-09,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-10,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-11,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-12,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-13,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-14,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-15,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-16,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-17,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-18,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-19,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-20,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-21,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-22,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-23,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-24,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-25,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-26,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-27,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-28,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-29,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-30,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-07-31,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-01,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-02,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",14
2025-08-03,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-04,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-05,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-06,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-07,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-08,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-09,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-10,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-11,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-12,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-13,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",28
2025-08-14,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-15,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-16,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-17,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-18,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-19,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-20,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-21,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-22,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-23,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-24,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-25,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-26,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-27,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-28,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-29,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-30,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-08-31,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-01,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-02,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-03,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-04,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-05,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",19
2025-09-06,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-07,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-08,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-09,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-10,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-11,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-12,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-13,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-14,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-15,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-16,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-17,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-18,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-19,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-20,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-21,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-22,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-23,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-24,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-25,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-26,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-27,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-28,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-29,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-09-30,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-01,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-02,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-03,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-04,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-05,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-06,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-07,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-08,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-09,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-10,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-11,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-12,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-13,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-14,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-15,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-16,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-17,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-18,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-19,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-20,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-21,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-22,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-23,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-24,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-25,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-26,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-27,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-28,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-29,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-30,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-10-31,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-11-01,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-11-02,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-11-03,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-11-04,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-11-05,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-11-06,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-11-07,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-11-08,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
2025-11-09,0x8e3f9bfd2da6cb29:0x239d635520a33914,"Bogotá, Colômbia",0
